material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
733,wshp,"Heat pump, water source to air, single package, 3.5 ton cooling, 29 MBH heat @ 75Deg.F, excludes water supply",8.49,12.309,rs-means,Unit,171108,each,,,,,,,,,,,1,1
734,ashp,"Heat pump, air to air single package, 4 ton cooling, 13 MBH electric heat @ 0Deg.F, excludes interconnecting tubing, curbs, pads and ductwork",3.8089999999999997,,rs-means,Unit,171109,each,,,,,,,,,,,1,1
734,wshp,"Heat pump, water source to air, single package, 4 ton cooling, 31 MBH heat @ 75Deg.F, excludes water supply",9.07,14.067,rs-means,Unit,171110,each,,,,,,,,,,,1,1
735,ashp,"Heat pump, air to air single package, 5 ton cooling, 27 MBH electric heat @ 0Deg.F, excludes interconnecting tubing, curbs, pads and ductwork",7.911,,rs-means,Unit,171111,each,,,,,,,,,,,1,1
735,wshp,"Heat pump, water source to air, single package, 5 ton cooling, 29 MBH heat @ 75Deg.F, excludes water supply",8.49,17.584,rs-means,Unit,171112,each,,,,,,,,,,,1,1
736,ashp,"Heat pump, air to air single package, 7.5 ton cooling, 35 MBH electric heat @ 0Deg.F, excludes interconnecting tubing, curbs, pads and ductwork",10.254999999999999,,rs-means,Unit,171113,each,,,,,,,,,,,1,1
736,wshp,"Heat pump, water source to air, single package, 7.5 ton cooling, 35 MBH heat @ 75Deg.F, excludes water supply",10.254999999999999,26.376,rs-means,Unit,171114,each,,,,,,,,,,,1,1
737,ashp,"Heat pump, air to air single package, 10 ton cooling, 45 MBH electric heat @ 0Deg.F, excludes interconnecting tubing, curbs, pads and ductwork",13.184999999999999,,rs-means,Unit,171115,each,,,,,,,,,,,1,1
737,wshp,"Heat pump, water source to air, single package, 8 ton cooling, 40 MBH heat @ 75Deg.F, excludes water supply",11.71,28.135,rs-means,Unit,171116,each,,,,,,,,,,,1,1
738,ashp,"Heat pump, air to air single package, 12 ton cooling, 50 MBH electric heat @ 0Deg.F, excludes interconnecting tubing, curbs, pads and ductwork",14.649999999999999,,rs-means,Unit,171117,each,,,,,,,,,,,1,1
738,wshp,"Heat pump, water source to air, single package, 10 ton cooling, 50 MBH heat @ 75Deg.F, excludes water supply",14.649999999999999,35.169,rs-means,Unit,171118,each,,,,,,,,,,,1,1
739,wshp,"Heat pump, water source to air, single package, 15 ton cooling, 64 MBH heat @ 75Deg.F, excludes water supply",18.73,52.753,rs-means,Unit,171119,each,,,,,,,,,,,1,1
740,wshp,"Heat pump, water source to air, single package, 20 ton cooling, 100 MBH heat @ 75Deg.F, excludes water supply",29.28,70.337,rs-means,Unit,171120,each,,,,,,,,,,,1,1
741,wshp,"Heat pump, water source to air, single package, 25 ton cooling, 100 MBH heat @ 75Deg.F, excludes water supply",29.28,87.921,rs-means,Unit,171121,each,,,,,,,,,,,1,1
742,wshp,"Heat pump, water source to air, single package, 30 ton cooling, 128 MBH heat @ 75Deg.F, excludes water supply",37.47,105.506,rs-means,Unit,171122,each,,,,,,,,,,,1,1
743,wshp,"Heat pump, water source to air, single package, 40 ton cooling, 200 MBH heat @ 75Deg.F, excludes water supply",58.56,140.674,rs-means,Unit,171123,each,,,,,,,,,,,1,1
744,wshp,"Heat pump, water source to air, single package, 50 ton cooling, 200 MBH heat @ 75Deg.F, excludes water supply",58.56,175.843,rs-means,Unit,171124,each,,,,,,,,,,,1,1
745,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 1/2 ton cooling, includes filters and controls",1.7585,,rs-means,Unit,171125,,,,,,,,,,,,1,1
746,FanCoilClg,"Fan coil A.C., cabinet mounted, chilled water, 3/4 ton cooling, includes filters and controls",2.63775,,rs-means,Unit,171125,,,,,,,,,,,,1,1
747,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 1 ton cooling, includes filters and controls",3.517,,rs-means,Unit,171125,,,,,,,,,,,,1,1
748,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 1 1/2 ton cooling, includes filters and controls",5.2755,,rs-means,Unit,171125,,,,,,,,,,,,1,1
749,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 2 ton cooling, includes filters and controls",7.034,,rs-means,Unit,171125,,,,,,,,,,,,1,1
750,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 2 1/2 ton cooling, includes filters and controls",8.7925,,rs-means,Unit,171125,,,,,,,,,,,,1,1
751,FanCoilCabinet,"Fan coil A.C., cabinet mounted, chilled water, 3 ton cooling, includes filters and controls",10.551,,rs-means,Unit,171125,,,,,,,,,,,,1,1
752,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 1.5 ton cooling, includes filters and controls",5.2725,,rs-means,Unit,171126,,,,,,,,,,,,1,1
753,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 2 ton cooling, includes filters and controls",7.03,,rs-means,Unit,171127,,,,,,,,,,,,1,1
754,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 2.5 ton cooling, includes filters and controls",8.7875,,rs-means,Unit,171128,,,,,,,,,,,,1,1
755,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 3 ton cooling, includes filters and controls",10.545,,rs-means,Unit,171129,,,,,,,,,,,,1,1
756,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 3.5 ton cooling, includes filters and controls",12.3025,,rs-means,Unit,171130,,,,,,,,,,,,1,1
757,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 4 ton cooling, includes filters and controls",14.06,,rs-means,Unit,171131,,,,,,,,,,,,1,1
758,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 5 ton cooling, includes filters and controls",17.575,,rs-means,Unit,171132,,,,,,,,,,,,1,1
759,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 7.5 ton cooling, includes filters and controls",26.3625,,rs-means,Unit,171133,,,,,,,,,,,,1,1
760,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 10 ton cooling, includes filters and controls",35.15,,rs-means,Unit,171134,,,,,,,,,,,,1,1
761,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 12.5 ton cooling, includes filters and controls",43.9375,,rs-means,Unit,171135,,,,,,,,,,,,1,1
762,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 15 ton cooling, includes filters and controls",52.725,,rs-means,Unit,171136,,,,,,,,,,,,1,1
763,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 20 ton cooling, includes filters and controls",70.3,,rs-means,Unit,171137,,,,,,,,,,,,1,1
764,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 25 ton cooling, includes filters and controls",87.875,,rs-means,Unit,171138,,,,,,,,,,,,1,1
765,FanCoilDX,"Fan coil A.C., direct expansion for use w/air cooled condensing unit, 30 ton cooling, includes filters and controls",105.45,,rs-means,Unit,171139,,,,,,,,,,,,1,1
766,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, .5 ton cooling, includes filters and fan speed control, excludes valves",1.7585,,rs-means,Unit,171140,,,,,,,,,,,,1,1
767,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 1 ton cooling, includes filters and fan speed control, excludes valves",3.517,,rs-means,Unit,171140,,,,,,,,,,,,1,1
768,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 1.5 ton cooling, includes filters and fan speed control, excludes valves",5.2755,,rs-means,Unit,171141,,,,,,,,,,,,1,1
769,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 2 ton cooling, includes filters and fan speed control, excludes valves",7.034,,rs-means,Unit,171142,,,,,,,,,,,,1,1
770,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 3 ton cooling, includes filters and fan speed control, excludes valves",10.551,,rs-means,Unit,171143,,,,,,,,,,,,1,1
771,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 3.5 ton cooling, includes filters and fan speed control, excludes valves",12.3095,,rs-means,Unit,171144,,,,,,,,,,,,1,1
772,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 4 ton cooling, includes filters and fan speed control, excludes valves",14.068,,rs-means,Unit,171145,,,,,,,,,,,,1,1
773,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 5 ton cooling, includes filters and fan speed control, excludes valves",17.585,,rs-means,Unit,171146,,,,,,,,,,,,1,1
774,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 6 ton cooling, includes filters and fan speed control, excludes valves",21.102,,rs-means,Unit,171147,,,,,,,,,,,,1,1
775,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 7 ton cooling, includes filters and fan speed control, excludes valves",24.619,,rs-means,Unit,171148,,,,,,,,,,,,1,1
776,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 8 ton cooling, includes filters and fan speed control, excludes valves",28.136,,rs-means,Unit,171149,,,,,,,,,,,,1,1
777,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 10 ton cooling, includes filters and fan speed control, excludes valves",35.17,,rs-means,Unit,171150,,,,,,,,,,,,1,1
778,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 12.5 ton cooling, includes filters and fan speed control, excludes valves",43.9625,,rs-means,Unit,171151,,,,,,,,,,,,1,1
779,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 15 ton cooling, includes filters and fan speed control, excludes valves",52.754999999999995,,rs-means,Unit,171152,,,,,,,,,,,,1,1
780,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 20 ton cooling, includes filters and fan speed control, excludes valves",70.34,,rs-means,Unit,171153,,,,,,,,,,,,1,1
781,FanCoil,"Fan coil unit, chilled water, horizontal unit, housing, 2 pipe, 25 ton cooling, includes filters and fan speed control, excludes valves",87.925,,rs-means,Unit,171154,,,,,,,,,,,,1,1
782,FanCoilHtgClgVent,"Fan coil with heating and cooling coils and ventilation, standard controls, 750 cfm 2 tons cooling",7.034,,rs-means,Unit,171155,,,,,,,,,,,,1,1
783,FanCoilHtgClgVent,"Fan coil with heating and cooling coils and ventilation, standard controls, 1000 cfm 2.5 tons cooling",8.7925,,rs-means,Unit,171156,,,,,,,,,,,,1,1
784,FanCoilHtgClgVent,"Fan coil with heating and cooling coils and ventilation, standard controls, 1250 cfm 3 tons cooling",10.551,,rs-means,Unit,171157,,,,,,,,,,,,1,1
785,FanCoilHtgClgVent,"Fan coil with heating and cooling coils and ventilation, standard controls, 1500 cfm 4 tons cooling",14.068,,rs-means,Unit,171158,,,,,,,,,,,,1,1
786,FanCoilHtgClgVent,"Fan coil with heating and cooling coils and ventilation, standard controls, 2000 cfm 5 tons cooling",17.585,,rs-means,Unit,171159,,,,,,,,,,,,1,1
787,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 0.5 tons cooling, includes filters and fan speed control, excludes valves",1.7575,,rs-means,Unit,171160,,,,,,,,,,,,1,1
788,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 0.75 tons cooling, includes filters and fan speed control, excludes valves",2.63625,,rs-means,Unit,171161,,,,,,,,,,,,1,1
789,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 1 tons cooling, includes filters and fan speed control, excludes valves",3.515,,rs-means,Unit,171162,,,,,,,,,,,,1,1
790,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 1.5 tons cooling, includes filters and fan speed control, excludes valves",5.2725,,rs-means,Unit,171163,,,,,,,,,,,,1,1
791,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 2 tons cooling, includes filters and fan speed control, excludes valves",7.03,,rs-means,Unit,171164,,,,,,,,,,,,1,1
792,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 2.5 tons cooling, includes filters and fan speed control, excludes valves",8.7875,,rs-means,Unit,171165,,,,,,,,,,,,1,1
793,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 3 tons cooling, includes filters and fan speed control, excludes valves",10.545,,rs-means,Unit,171166,,,,,,,,,,,,1,1
794,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 3.5 tons cooling, includes filters and fan speed control, excludes valves",12.3025,,rs-means,Unit,171167,,,,,,,,,,,,1,1
795,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 4 tons cooling, includes filters and fan speed control, excludes valves",14.06,,rs-means,Unit,171168,,,,,,,,,,,,1,1
796,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 5 tons cooling, includes filters and fan speed control, excludes valves",17.575,,rs-means,Unit,171169,,,,,,,,,,,,1,1
797,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 6 tons cooling, includes filters and fan speed control, excludes valves",21.09,,rs-means,Unit,171170,,,,,,,,,,,,1,1
798,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 7 tons cooling, includes filters and fan speed control, excludes valves",24.605,,rs-means,Unit,171171,,,,,,,,,,,,1,1
799,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 8 tons cooling, includes filters and fan speed control, excludes valves",28.12,,rs-means,Unit,171172,,,,,,,,,,,,1,1
800,FanCoilElec,"Fan coil, chilled water, electric heat, 2 pipe, 10 tons cooling, includes filters and fan speed control, excludes valves",35.15,,rs-means,Unit,171173,,,,,,,,,,,,1,1
801,ElecDuct,"Electric duct heaters  480V 3ph, finned tubular insert 12 inches wide by 6 inches high",6.7,,rs-means,Unit,171174,,,,,,,,,,,,1,1
802,ElecDuct,"Electric duct heaters  480V 3ph, finned tubular insert 12 inches wide by 12 inches high",13.3,,rs-means,Unit,171175,,,,,,,,,,,,1,1
803,ElecDuct,"Electric duct heaters  480V 3ph, finned tubular insert 12 inches wide by 18 inches high",20,,rs-means,Unit,171176,,,,,,,,,,,,1,1
804,ElecDuct,"Electric duct heaters  480V 3ph, finned tubular insert 12 inches wide by 24 inches high",26.7,,rs-means,Unit,171177,,,,,,,,,,,,1,1
805,ElecDuct,"Electric duct heaters  480V 3ph, finned tubular insert 12 inches wide by 30 inches high",33.3,,rs-means,Unit,171178,,,,,,,,,,,,1,1
807,,"Hydronic heating, terminal units, rough-in baseboard panel and fin tube, wall hung, with supply and balance valves",,,rs-means,Unit,171179,,,,,,,,,,,,1,1
808,,"Hydronic heating, unit heater, propeller, horizontal flow, 115 V, hot water, 60Deg.F entering air, 81 MBH",,,rs-means,Unit,171180,,,,,,,,,,,,1,1
809,,"Hydronic heating, unit heater, propeller, horizontal flow, 115 V, hot water, 60Deg.F entering air, 198 MBH",,,rs-means,Unit,171181,,,,,,,,,,,,1,1
810,CondensingUnit,"Air cooled compressor, standard controls 1.5 tons",5.2755,,rs-means,Unit,171182,,,,,,,,,,,,1,1
811,CondensingUnit,"Air cooled compressor, standard controls 2 tons",7.034,,rs-means,Unit,171183,,,,,,,,,,,,1,1
812,CondensingUnit,"Air cooled compressor, standard controls 2.5 tons",8.7925,,rs-means,Unit,171184,,,,,,,,,,,,1,1
813,CondensingUnit,"Air cooled compressor, standard controls 3 tons",10.551,,rs-means,Unit,171185,,,,,,,,,,,,1,1
814,CondensingUnit,"Air cooled compressor, standard controls 3.5 tons",12.3095,,rs-means,Unit,171186,,,,,,,,,,,,1,1
815,CondensingUnit,"Air cooled compressor, standard controls 4 tons",14.068,,rs-means,Unit,171187,,,,,,,,,,,,1,1
816,CondensingUnit,"Air cooled compressor, standard controls 5 tons",17.585,,rs-means,Unit,171188,,,,,,,,,,,,1,1
817,CondensingUnit,"Air cooled compressor, standard controls 7.5 tons",26.377499999999998,,rs-means,Unit,171189,,,,,,,,,,,,1,1
818,CondensingUnit,"Air cooled compressor, standard controls 8.5 tons",29.8945,,rs-means,Unit,171190,,,,,,,,,,,,1,1
819,CondensingUnit,"Air cooled compressor, standard controls 10 tons",35.17,,rs-means,Unit,171191,,,,,,,,,,,,1,1
820,CondensingUnit,"Air cooled compressor, standard controls 12.5 tons",43.9625,,rs-means,Unit,171192,,,,,,,,,,,,1,1
821,CondensingUnit,"Air cooled compressor, standard controls 15 tons",52.754999999999995,,rs-means,Unit,171193,,,,,,,,,,,,1,1
822,CondensingUnit,"Air cooled compressor, standard controls 20 tons",70.34,,rs-means,Unit,171194,,,,,,,,,,,,1,1
823,CondensingUnit,"Air cooled compressor, standard controls 25 tons",87.925,,rs-means,Unit,171195,,,,,,,,,,,,1,1
824,CondensingUnit,"Air cooled compressor, standard controls 30 tons",105.50999999999999,,rs-means,Unit,171196,,,,,,,,,,,,1,1
825,CondensingUnit,"Air cooled compressor, standard controls 40 tons",140.68,,rs-means,Unit,171197,,,,,,,,,,,,1,1
826,CondensingUnit,"Air cooled compressor, standard controls 50 tons",175.85,,rs-means,Unit,171198,,,,,,,,,,,,1,1
827,CondensingUnit,"Air cooled compressor, standard controls 60 tons",211.01999999999998,,rs-means,Unit,171199,,,,,,,,,,,,1,1
828,CondensingUnit,"Air cooled compressor, standard controls 70 tons",246.19,,rs-means,Unit,171200,,,,,,,,,,,,1,1
829,CondensingUnit,"Air cooled compressor, standard controls 80 tons",281.36,,rs-means,Unit,171201,,,,,,,,,,,,1,1
830,CondensingUnit,"Air cooled compressor, standard controls 90 tons",316.53,,rs-means,Unit,171202,,,,,,,,,,,,1,1
831,CondensingUnit,"Air cooled compressor, standard controls 100 tons",351.7,,rs-means,Unit,171203,,,,,,,,,,,,1,1
832,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",2,,rs-means,Unit,171204,,,,,,,,,,,,1,1
833,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",3,,rs-means,Unit,171205,,,,,,,,,,,,1,1
834,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",4,,rs-means,Unit,171206,,,,,,,,,,,,1,1
835,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",5,,rs-means,Unit,171207,,,,,,,,,,,,1,1
836,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",6,,rs-means,Unit,171208,,,,,,,,,,,,1,1
837,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",8,,rs-means,Unit,171209,,,,,,,,,,,,1,1
838,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",10,,rs-means,Unit,171210,,,,,,,,,,,,1,1
839,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",12,,rs-means,Unit,171211,,,,,,,,,,,,1,1
840,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",13.5,,rs-means,Unit,171212,,,,,,,,,,,,1,1
841,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",16,,rs-means,Unit,171213,,,,,,,,,,,,1,1
842,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",20,,rs-means,Unit,171214,,,,,,,,,,,,1,1
843,ElecHeat,"Electric heater, recessed, cabinet type 120-277V, single pole",24,,rs-means,Unit,171215,,,,,,,,,,,,1,1
845,ElectricBaseboard,"Electric heating, baseboard heater, 935 watt, 5' long",,,rs-means,Unit,171216,,,,,,,,,,,,1,1
846,ElectTrace,"Electric heating, heat trace system, 400 degree, 115 V, 5 watts per LF",,,rs-means,Unit,171217,,,,,,,,,,,,1,1
847,ElecUnitHeater,"Electric heating, unit heater, heavy duty, three phase, 208-240 volt, 5 kW, includes fan & mounting bracket",,,rs-means,Unit,171218,,,,,,,,,,,,1,1
848,Wiring,"Wire, copper, solid, 600 volt, #14, type THWN-THHN, in raceway",14,,rs-means,Unit,181219,CLF,,,,,,,,,,,1,1
849,Wiring,"Wire, copper, solid, 600 volt, #12, type THWN-THHN, in raceway",12,,rs-means,Unit,180140,CLF,,,,,,,,,,,1,1
850,Wiring,"Wire, copper, solid, 600 volt, #10, type THWN-THHN, in raceway",10,,rs-means,Unit,180141,CLF,,,,,,,,,,,1,1
851,Conduit,"Intermediate metal conduit, 1"" diameter, to 15' high, incl 2 terminations, 2 elbows, 11 beam clamps, and 11 couplings per 100 LF",,,rs-means,Unit,181220,L.F.,,,,,,,,,,,1,1
852,Box,"Outlet boxes, pressed steel, concrete, set flush, 4"" deep",4,,rs-means,Unit,180143,,,,,,,,,,,,1,1
853,Box,"Outlet boxes, pressed steel, concrete, plate, incl 3/8"" stud",1,,rs-means,Unit,180144,,,,,,,,,,,,1,1
854,T-stat,"Thermostat, residential, hook-up, using low voltage wire, heating only, 25' of #18-3",,,rs-means,Unit,181221,,,,,,,,,,,,1,1
859,TanklessGas,"Tankless water heater, gas/propane, 3.2 gpm (US), excludes venting",3.2,Gas,rs-means,Unit,171222,,,,,,,,,,,,1,1
860,TanklessGas,"Tankless water heater, gas/propane, 6.4 gpm (US), excludes venting",6.4,Gas,rs-means,Unit,171223,,,,,,,,,,,,1,1
861,TanklessGas,"Tankless water heater, gas/propane, 8.4 gpm (US), excludes venting",8.4,Gas,rs-means,Unit,171224,,,,,,,,,,,,1,1
862,TanklessGas,"Tankless water heater, gas/propane, 9.5 gpm (US), excludes venting",9.5,Gas,rs-means,Unit,171225,,,,,,,,,,,,1,1
863,TanklessElec,"Tankless water heater, electric, 6 gallon (US)",6,E,rs-means,Unit,171226,,,,,,,,,,,,1,1
864,TanklessElec,"Tankless water heater, electric, 10 gallon (US)",10,E,rs-means,Unit,171227,,,,,,,,,,,,1,1
865,TanklessElec,"Tankless water heater, electric, 15 gallon (US)",15,E,rs-means,Unit,171228,,,,,,,,,,,,1,1
866,TanklessElec,"Tankless water heater, electric, 20 gallon (US)",20,E,rs-means,Unit,171229,,,,,,,,,,,,1,1
867,TanklessElec,"Tankless water heater, electric, 30 gallon (US)",30,E,rs-means,Unit,171230,,,,,,,,,,,,1,1
868,WaterResElec,"Residential water heater, electric, single element, 10 gallon (US)",10,E,rs-means,Unit,171231,,,,,,,,,,,,1,1
869,WaterResElec,"Residential water heater, electric, single element, 20 gallon (US)",20,E,rs-means,Unit,171232,,,,,,,,,,,,1,1
870,WaterResElec,"Residential water heater, electric, double element, 30 gallon (US)",30,E,rs-means,Unit,171233,,,,,,,,,,,,1,1
871,WaterResElec,"Residential water heater, electric, double element, 40 gallon (US)",40,E,rs-means,Unit,171234,,,,,,,,,,,,1,1
872,WaterResElec,"Residential water heater, electric, double element, 52 gallon (US)",52,E,rs-means,Unit,171235,,,,,,,,,,,,1,1
873,WaterResElec,"Residential water heater, electric, double element, 66 gallon (US)",66,E,rs-means,Unit,171236,,,,,,,,,,,,1,1
874,WaterResElec,"Residential water heater, electric, double element, 80 gallon (US)",80,E,rs-means,Unit,171237,,,,,,,,,,,,1,1
875,WaterResElec,"Residential water heater, electric, double element, 120 gallon (US)",120,E,rs-means,Unit,171238,,,,,,,,,,,,1,1
876,WaterResGas,"Residential atmospheric water heater, gas 30 gallon (US) excludes vent",30,Gas,rs-means,Unit,171239,,,,,,,,,,,,1,1
877,WaterResGas,"Residential atmospheric water heater, gas 40 gallon (US) excludes vent",40,Gas,rs-means,Unit,171240,,,,,,,,,,,,1,1
878,WaterResGas,"Residential atmospheric water heater, gas 50 gallon (US) excludes vent",50,Gas,rs-means,Unit,171241,,,,,,,,,,,,1,1
879,WaterResGas,"Residential atmospheric water heater, gas 60 gallon (US) excludes vent",60,Gas,rs-means,Unit,171242,,,,,,,,,,,,1,1
880,WaterResGas,"Residential atmospheric water heater, gas 75 gallon (US) excludes vent",75,Gas,rs-means,Unit,171243,,,,,,,,,,,,1,1
881,WaterResGas,"Residential atmospheric water heater, gas 100 gallon (US) excludes vent",100,Gas,rs-means,Unit,171244,,,,,,,,,,,,1,1
882,WaterResOil,"Residential Oil fired water heater, 30 gallon (US) excludes vent",30,Oil,rs-means,Unit,171245,,,,,,,,,,,,1,1
883,WaterResOil,"Residential Oil fired water heater, 50 gallon (US) excludes vent",50,Oil,rs-means,Unit,171246,,,,,,,,,,,,1,1
884,WaterResOil,"Residential Oil fired water heater, 70 gallon (US) excludes vent",70,Oil,rs-means,Unit,171247,,,,,,,,,,,,1,1
885,WaterElec,"Commercial electric water heater, 100F degree rise, 9 kW, 37 gph (US), 208 V, 50 gallon (US)",9,50,rs-means,Unit,171248,,,,,,,,,,,,1,1
886,WaterElec,"Commercial electric water heater, 100F degree rise, 36 kW, 148 gph (US), 208 V, 50 gallon (US)",36,50,rs-means,Unit,171249,,,,,,,,,,,,1,1
887,WaterElec,"Commercial electric water heater, 100F degree rise, 12 kW, 49 gph (US), 208 V, 80 gallon (US)",12,80,rs-means,Unit,171250,,,,,,,,,,,,1,1
888,WaterElec,"Commercial electric water heater, 100F degree rise, 36 kW, 148 gph (US), 208 V, 80 gallon (US)",36,80,rs-means,Unit,171251,,,,,,,,,,,,1,1
889,WaterElec,"Commercial electric water heater, 100F degree rise, 36 kW, 148 gph (US), 208 V, 100 gallon (US)",36,100,rs-means,Unit,171252,,,,,,,,,,,,1,1
890,WaterElec,"Commercial electric water heater, 100F degree rise, 36 kW, 148 gph (US), 208 V, 120 gallon (US)",36,120,rs-means,Unit,171253,,,,,,,,,,,,1,1
891,WaterElec,"Commercial electric water heater, 100F degree rise, 15 kW, 61 gph (US), 480 V, 150 gallon (US)",15,150,rs-means,Unit,171254,,,,,,,,,,,,1,1
892,WaterElec,"Commercial electric water heater, 100F degree rise, 120 kW, 490 gph (US), 480 V, 150 gallon (US)",120,150,rs-means,Unit,171255,,,,,,,,,,,,1,1
893,WaterElec,"Commercial electric water heater, 100F degree rise, 15 kW, 61 gph (US), 480 V, 200 gallon (US)",15,200,rs-means,Unit,171256,,,,,,,,,,,,1,1
894,WaterElec,"Commercial electric water heater, 100F degree rise, 120 kW, 490 gph (US), 480 V, 200 gallon (US)",120,200,rs-means,Unit,171257,,,,,,,,,,,,1,1
895,WaterElec,"Commercial electric water heater, 100F degree rise, 15 kW, 61 gph (US), 480 V, 250 gallon (US)",15,250,rs-means,Unit,171258,,,,,,,,,,,,1,1
896,WaterElec,"Commercial electric water heater, 100F degree rise, 150 kW, 615 gph (US), 480 V, 250 gallon (US)",150,250,rs-means,Unit,171259,,,,,,,,,,,,1,1
897,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 300 gallon (US)",30,300,rs-means,Unit,171260,,,,,,,,,,,,1,1
898,WaterElec,"Commercial electric water heater, 100F degree rise, 180 kW, 738 gph (US), 480 V, 300 gallon (US)",180,300,rs-means,Unit,171261,,,,,,,,,,,,1,1
899,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 350 gallon (US)",30,350,rs-means,Unit,171262,,,,,,,,,,,,1,1
900,WaterElec,"Commercial electric water heater, 100F degree rise, 180 kW, 738 gph (US), 480 V, 350 gallon (US)",180,350,rs-means,Unit,171263,,,,,,,,,,,,1,1
901,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 400 gallon (US)",30,400,rs-means,Unit,171264,,,,,,,,,,,,1,1
902,WaterElec,"Commercial electric water heater, 100F degree rise, 180 kW, 860 gph (US), 480 V, 400 gallon (US)",210,400,rs-means,Unit,171265,,,,,,,,,,,,1,1
903,WaterElec,"Commercial electric water heater, 100F degree rise, 30 kW, 123 gph (US), 480 V, 500 gallon (US)",30,500,rs-means,Unit,171266,,,,,,,,,,,,1,1
904,WaterElec,"Commercial electric water heater, 100F degree rise, 240 kW, 984 gph (US), 480 V, 500 gallon (US)",240,500,rs-means,Unit,171267,,,,,,,,,,,,1,1
