building_type,rate_class,province,fuel_type,units,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,references,links
Commercial,Res - All,Northwest Territories,Oil,GJ,26.76385289,26.19660757,25.65787929,25.85394956,26.04917033,26.2435711,26.43718084,26.63002798,26.82214049,27.01354581,27.20427092,27.39434232,27.58378604,27.77262768,27.96089236,28.1486048,28.33578926,28.52246961,28.70866929,28.89441135,29.07971844,29.26461283,29.4491164,29.63325068,29.81703683,30.00049563,30.18364756,30.36651271,30.54911087,30.73146148,30.91358369,31.0954963,31.27721782,31.45876647,31.64016015,31.82141649,32.00255283,32.18358624,32.36453349,32.54541113,32.72623542,32.90702236,33.08778771,33.268547,33.4493155,33.63010825,33.81094006,33.99182552,34.172779,34.35381465,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,34.5349464,,https://www.airnav.com/fuel/local.html
Commercial,Average Commercial,Nunavut,Electricity,GJ,37.56334535,37.42229084,36.55359916,37.33117446,38.09566003,40.27711534,42.87560056,43.02117623,43.16389748,43.30382027,43.44099947,43.57548889,43.70734126,43.83660829,43.96334067,44.10758809,43.93939953,43.9188224,44.02590354,44.06068902,44.20322373,44.25355194,44.28171687,44.29776093,44.3117257,44.36365191,44.38357959,44.32154797,44.31759536,44.32175946,44.34407718,44.66760357,44.99046433,45.31269953,45.63434859,45.95545029,46.27604277,46.59616355,46.91584956,47.23513713,47.554062,47.87265937,48.19096385,48.50900953,48.82682995,49.14445813,49.4619266,49.77926737,50.09651195,50.41369139,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,50.73083627,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
Commercial,Average Commercial,Nunavut,Electricity Peak,kW-Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NB References:,
Commercial,Average Commercial,Nunavut,Natural Gas,GJ,7.440083558,7.459390272,7.518958667,7.580155556,7.640348584,7.699557435,7.797801407,7.895099419,8.011470018,8.086931391,8.181501363,8.195197415,8.208036681,8.220035962,8.231211728,8.251580125,8.271156985,8.309957829,8.347997871,8.395292031,8.431854932,8.447700914,8.452844033,8.467298072,8.471076541,8.474192687,8.476659497,8.478489703,8.479695787,8.480289988,8.490284302,8.552954075,8.615158014,8.676907793,8.738214865,8.79909047,8.859545633,8.919591172,8.979237702,9.03849564,9.097375204,9.155886422,9.214039136,9.271843,9.329307489,9.386441904,9.443255367,9.499756833,9.555955092,9.611858766,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,9.667476321,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
Commercial,Res - All,Nunavut,Oil,GJ,26.76385289,26.19853379,25.66174836,25.85977821,26.05697542,26.25336958,26.44898977,26.64386455,26.83802197,27.0314896,27.22429454,27.41646338,27.60802229,27.79899695,27.98941263,28.17929415,28.36866588,28.55755181,28.74597551,28.93396013,29.12152845,29.30870286,29.49550535,29.68195758,29.86808082,30.053896,30.23942368,30.42468411,30.60969718,30.79448248,30.97905926,31.16344647,31.34766273,31.53172639,31.71565549,31.89946777,32.08318071,32.26681151,32.45037709,32.6338941,32.81737895,33.00084777,33.18431647,33.36780069,33.55131585,33.73487713,33.91849947,34.10219759,34.28598602,34.46987903,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,34.65389071,"Electricity Demand Charges ($/kW-month):  Business Rates, New Brunswick Power. Available at: https://www.nbpower.com/en/products-services/business/rates/  (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS References:,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity Demand Charges ($/kW-month):  Rates & Tariffs, Nova Scotia Power. Available at: https://www.nspower.ca/about-us/electricity/rates-tariffs (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NL References:,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity Demand Charges ($/kW-month):  Commercial Rates, Newfoundland Power. Available at: https://www.newfoundlandpower.com/-/media/PDFs/My-Account/Usage/Rates-Rules-and-Regulations.pdf (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YT References:,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity Demand Charges ($/kW-month): Rate Schedules, Yukon Energy. Available at: https://yukonenergy.ca/customer-service/rates/rate-schedules (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT References:,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity Demand Charges ($/kW-month): Rate Schedules, Northwest Territories Power Corporation. Available at: https://www.nwtpublicutilitiesboard.ca/sites/default/files/attachments/Northwest%20Territories%20Power%20Corporation%20Rate%20Schedules%20with%20NWT%20Stabilization%20Fund%20Rate%20Rider%20-%20October%201%202020.pdf (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NU References:,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity (kWh), Natural Gas, Diesel and Gasoline Prices: Energy End-use Prices, Reference Scenario, Canada Energy Future 2020. Available at: https://apps.cer-rec.gc.ca/ftrppndc/dflt.aspx?GoCTemplateCulture=en-CA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity Demand Charges ($/kW-month): Rate Schedules, Northwest Territories Power Corporation. Available at: https://www.nwtpublicutilitiesboard.ca/sites/default/files/attachments/Northwest%20Territories%20Power%20Corporation%20Rate%20Schedules%20with%20NWT%20Stabilization%20Fund%20Rate%20Rider%20-%20October%201%202020.pdf (lastly visited on Dec 9, 2020)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Fossil Fuels: ,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Transportation fuel prices, Domestic and international markets, Natural Resources Canada (NRCan). Available at: https://www.nrcan.gc.ca/our-natural-resources/domestic-and-international-markets/transportation-fuel-prices/4593"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.airnav.com/fuel/local.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.Oilmonster.com/bunker-fuel-prices/north-america/43
